,X,lookup,x,y,state,County,address,prcp,tmax,ndvi,year,location,PHDI_average,palmer_z_average,bioclim1,bioclim2,bioclim3,bioclim4,bioclim5,bioclim6,bioclim7,bioclim8,bioclim9,bioclim10,bioclim11,bioclim12,bioclim13,bioclim14,bioclim15,bioclim16,bioclim17,bioclim18,bioclim19,landcover,dtw,landcover_1,landcover_2,landcover_5,landcover_6,landcover_7,landcover_8,landcover_11,landcover_14,landcover_15,landcover_18,county_id
5026,5026,806 2019,-80.21,25.95,florida,Miami-Dade,"19121, Northwest 5th Court, Miami Gardens, Miami-Dade County, Florida, 33169, United States",0.227376657,0.690875215,0.672202853,0,806,0.263540154,0.507303078,0.900595046,0.354123005,0.702985379,0.067420326,0.384168923,0.79138523,0.230220603,0.892836655,0.725580233,0.811571483,0.906521102,0.762439807,0.957894737,0.323529412,0.604198722,0.702702703,0.3,0.663967611,0.216494845,1,0.778567916,1,0,0,0,0,0,0,0,0,0,43
5027,5027,806 2019,-80.21,26.05,florida,Broward,"Seminole Hard Rock Hotel and Casino, 1, Seminole Way, Hollywood, Broward County, Florida, 33314, United States",0.239237612,0.665415349,0.579471738,0,806,0.263540154,0.507303078,0.869490761,0.398390977,0.716555742,0.097034354,0.483413906,0.762512505,0.271027608,0.861546078,0.68979765,0.780203433,0.876934574,0.807383628,0.926315789,0.367647059,0.546685819,0.67953668,0.347619048,0.651821862,0.250859107,1,0.643124373,1,0,0,0,0,0,0,0,0,0,6
5028,5028,806 2019,-80.26,25.75,florida,Miami-Dade,"Coral Gables Art Cinema, 260, Aragon Avenue, Coral Gables, Miami-Dade County, Florida, 33134, United States",0.149762424,0.660143469,0.43187533,0,806,0.263540154,0.507303078,0.90743525,0.285700073,0.634074806,0.053697749,0.265074784,0.819798654,0.186944376,0.887970818,0.739006645,0.817983838,0.917622618,0.704654896,0.968421053,0.191176471,0.686665808,0.722007722,0.2,0.684210526,0.144329897,1,0.662537558,1,0,0,0,0,0,0,0,0,0,43
5029,5029,806 2019,-80.26,26.2,florida,Broward,"8213, Northwest 59th Place, Tamarac, Sunrise, Broward County, Florida, 33321, United States",0.280875996,0.628901541,0.523053354,0,806,0.263540154,0.507303078,0.83608486,0.433158316,0.713542281,0.128894482,0.579736911,0.735999232,0.309254963,0.827227559,0.651919485,0.747137202,0.845615332,0.778491172,0.810526316,0.338235294,0.524655737,0.625482625,0.347619048,0.639676113,0.250859107,18,0.478444847,0,0,0,0,0,0,0,0,0,1,6
5030,5030,806 2019,-80.26,27,florida,Martin,"Martin County, Florida, United States",0.275802937,0.534567117,0.779101955,0,806,0.263540154,0.507303078,0.722609285,0.490970305,0.690662314,0.196984112,0.382379631,0.624706642,0.382159863,0.659259782,0.533441892,0.530542896,0.74765313,0.593900482,0.494736842,0.352941176,0.471964135,0.436293436,0.319047619,0.534412955,0.23024055,7,0.204097107,0,0,0,0,1,0,0,0,0,0,42
5031,5031,806 2019,-80.26,25.85,florida,Miami-Dade,"2955, East 11th Avenue, Hialeah, Miami-Dade County, Florida, 33013, United States",0.158515237,0.680170346,0.46725832,0,806,0.263540154,0.507303078,0.900595046,0.354123005,0.702985379,0.067420326,0.384168923,0.79138523,0.230220603,0.892836655,0.725580233,0.811571483,0.906521102,0.762439807,0.957894737,0.323529412,0.604198722,0.702702703,0.3,0.663967611,0.216494845,1,0.802062582,1,0,0,0,0,0,0,0,0,0,43
5032,5032,806 2019,-80.26,27.25,florida,Martin,"3799, Northwest Burnt Oak Court, Jensen Beach, Martin County, Florida, 34957, United States",0.287449537,0.574607446,0.769624934,0,806,0.263540154,0.507303078,0.721301128,0.546728286,0.728257695,0.221371843,0.476565072,0.596271704,0.421830948,0.699701842,0.519200344,0.568523496,0.735877626,0.504012841,0.421052632,0.338235294,0.447358467,0.366795367,0.352380952,0.461538462,0.254295533,2,0.056069787,0,1,0,0,0,0,0,0,0,0,42
5033,5033,806 2019,-80.06,26.75,florida,Palm Beach,"4199, Pinewood Avenue, West Palm Beach, Palm Beach County, Florida, 33407, United States",0.390053946,0.597315016,0.665694665,0,806,0.263540154,0.507303078,0.809706043,0.41067857,0.660326832,0.15409268,0.440843141,0.712013576,0.310944895,0.853718104,0.619095121,0.713165737,0.818474783,0.701444623,0.610526316,0.397058824,0.455991322,0.436293436,0.366666667,0.534412955,0.264604811,18,0.071475235,0,0,0,0,0,0,0,0,0,1,50
5034,5034,806 2019,-80.16,26.45,florida,Palm Beach,"Gleneagles Country Club, 7667, Victory Lane, Palm Beach County, Florida, 33446, United States",0.289914616,0.602112516,0.640454305,0,806,0.263540154,0.507303078,0.838328003,0.421574948,0.691106121,0.138296452,0.594030476,0.739973747,0.307705685,0.865224651,0.649472811,0.775363921,0.843592321,0.747993579,0.663157895,0.367647059,0.494246955,0.50965251,0.347619048,0.587044534,0.250859107,7,0.125375856,0,0,0,0,1,0,0,0,0,0,50
5035,5035,806 2019,-80.16,26.9,florida,Palm Beach,"15254, 80th Drive North, Palm Beach County, Florida, 33418, United States",0.377978636,0.639959957,0.801394612,0,806,0.263540154,0.507303078,0.769415275,0.436157294,0.659144436,0.173507556,0.414853678,0.676977912,0.339155062,0.768357416,0.581864252,0.633000428,0.787690752,0.634028892,0.557894737,0.382352941,0.455392266,0.420849421,0.352380952,0.518218623,0.254295533,6,0.101081247,0,0,0,1,0,0,0,0,0,0,50
5036,5036,806 2019,-80.16,26.3,florida,Broward,"65, Centennial Court, Lakeview, Deerfield Beach, Broward County, Florida, 33442, United States",0.458147262,0.654925293,0.655541469,0,806,0.263540154,0.507303078,0.864057149,0.428174601,0.728516763,0.113637622,0.59156381,0.751428571,0.296887006,0.881129914,0.678418894,0.795642001,0.867526146,0.776886035,0.778947368,0.382352941,0.506780621,0.575289575,0.361904762,0.603238866,0.261168385,2,0.28897707,0,1,0,0,0,0,0,0,0,0,6
5037,5037,806 2019,-80.21,26.85,florida,Palm Beach,"Bee Line Highway, Delta, Palm Beach County, Florida, United States",0.308349112,0.725997211,0.802482831,0,806,0.263540154,0.507303078,0.722609285,0.490970305,0.690662314,0.196984112,0.382379631,0.624706642,0.382159863,0.659259782,0.533441892,0.530542896,0.74765313,0.593900482,0.494736842,0.352941176,0.471964135,0.436293436,0.319047619,0.534412955,0.23024055,6,0.199225352,0,0,0,1,0,0,0,0,0,0,50
5038,5038,806 2019,-80.16,26.2,florida,Broward,"Northwest 12th Avenue, Fort Lauderdale, Broward County, Florida, 33309, United States",0.240220071,0.630463413,0.506138405,0,806,0.263540154,0.507303078,0.864057149,0.428174601,0.728516763,0.113637622,0.59156381,0.751428571,0.296887006,0.881129914,0.678418894,0.795642001,0.867526146,0.776886035,0.778947368,0.382352941,0.506780621,0.575289575,0.361904762,0.603238866,0.261168385,18,0.421689909,0,0,0,0,0,0,0,0,0,1,6
5039,5039,806 2019,-80.11,27,florida,Martin,"Southeast Federal Highway, Hell Gate, Martin County, Florida, 33455, United States",0.419849238,0.514889312,0.784067618,0,806,0.263540154,0.507303078,0.769415275,0.436157294,0.659144436,0.173507556,0.414853678,0.676977912,0.339155062,0.768357416,0.581864252,0.633000428,0.787690752,0.634028892,0.557894737,0.382352941,0.455392266,0.420849421,0.352380952,0.518218623,0.254295533,14,0.042052341,0,0,0,0,0,0,0,1,0,0,42
5040,5040,806 2019,-80.26,26,florida,Broward,"999, Southwest 87th Avenue, Pembroke Pines, Broward County, Florida, 33025, United States",0.206137687,0.82504858,0.637284733,0,806,0.263540154,0.507303078,0.900595046,0.354123005,0.702985379,0.067420326,0.384168923,0.79138523,0.230220603,0.892836655,0.725580233,0.811571483,0.906521102,0.762439807,0.957894737,0.323529412,0.604198722,0.702702703,0.3,0.663967611,0.216494845,18,0.731732209,0,0,0,0,0,0,0,0,0,1,6
5041,5041,806 2019,-80.26,26.3,florida,Broward,"5648, Northwest 100th Way, Westview Village, Coral Springs, Broward County, Florida, 33076, United States",0.438855347,0.664242825,0.639471738,0,806,0.263540154,0.507303078,0.83608486,0.433158316,0.713542281,0.128894482,0.579736911,0.735999232,0.309254963,0.827227559,0.651919485,0.747137202,0.845615332,0.778491172,0.810526316,0.338235294,0.524655737,0.625482625,0.347619048,0.639676113,0.250859107,7,0.366871693,0,0,0,0,1,0,0,0,0,0,6
5042,5042,806 2019,-80.06,26.6,florida,Palm Beach,"1237, South G Street, Lake Worth Beach, Palm Beach County, Florida, 33460, United States",0.365974778,0.58834208,0.63671421,0,806,0.263540154,0.507303078,0.831852155,0.427135278,0.689453812,0.1419133,0.526251467,0.721780522,0.314455182,0.900811068,0.641529407,0.757392442,0.837024383,0.736757624,0.621052632,0.397058824,0.470417153,0.459459459,0.366666667,0.558704453,0.264604811,1,0.031343964,1,0,0,0,0,0,0,0,0,0,50
5043,5043,806 2019,-80.11,26.35,florida,Palm Beach,"Southwest 12th Avenue, Boca Raton, Palm Beach County, Florida, 33486, United States",0.32449716,0.580953393,0.606634971,0,806,0.263540154,0.507303078,0.838328003,0.421574948,0.691106121,0.138296452,0.594030476,0.739973747,0.307705685,0.865224651,0.649472811,0.775363921,0.843592321,0.747993579,0.663157895,0.367647059,0.494246955,0.50965251,0.347619048,0.587044534,0.250859107,1,0.200699296,1,0,0,0,0,0,0,0,0,0,50
5044,5044,806 2019,-80.16,27,florida,Martin,"Kitchen Creek Road, Martin County, Florida, 33455, United States",0.33124933,0.702721281,0.806106709,0,806,0.263540154,0.507303078,0.769415275,0.436157294,0.659144436,0.173507556,0.414853678,0.676977912,0.339155062,0.768357416,0.581864252,0.633000428,0.787690752,0.634028892,0.557894737,0.382352941,0.455392266,0.420849421,0.352380952,0.518218623,0.254295533,6,0.079294654,0,0,0,1,0,0,0,0,0,0,42
5045,5045,806 2019,-80.16,25.9,florida,Miami-Dade,"1945, Northeast 135th Street, North Miami, Miami-Dade County, Florida, 33181, United States",0.238147976,0.557780394,0.528283148,0,806,0.263540154,0.507303078,0.883112696,0.262155647,0.581867167,0.06718454,0.271758268,0.823954063,0.184122592,0.854438248,0.717136895,0.773381983,0.899539799,0.735152488,0.894736842,0.25,0.618714447,0.66023166,0.247619048,0.651821862,0.178694158,1,0.834597421,1,0,0,0,0,0,0,0,0,0,43
5046,5046,806 2019,-80.11,26.4,florida,Palm Beach,"5768, Broken Sound Boulevard Northwest, Boca Raton, Palm Beach County, Florida, 33487, United States",0.288378408,0.589930804,0.592910724,0,806,0.263540154,0.507303078,0.838328003,0.421574948,0.691106121,0.138296452,0.594030476,0.739973747,0.307705685,0.865224651,0.649472811,0.775363921,0.843592321,0.747993579,0.663157895,0.367647059,0.494246955,0.50965251,0.347619048,0.587044534,0.250859107,7,0.132981177,0,0,0,0,1,0,0,0,0,0,50
5047,5047,806 2019,-80.11,26.9,florida,Palm Beach,"122, Segovia Way, Jupiter, Palm Beach County, Florida, 33458, United States",0.355292773,0.651908954,0.757031167,0,806,0.263540154,0.507303078,0.769415275,0.436157294,0.659144436,0.173507556,0.414853678,0.676977912,0.339155062,0.768357416,0.581864252,0.633000428,0.787690752,0.634028892,0.557894737,0.382352941,0.455392266,0.420849421,0.352380952,0.518218623,0.254295533,7,0.085264801,0,0,0,0,1,0,0,0,0,0,50
5048,5048,806 2019,-80.26,26.65,florida,Palm Beach,"Burton Terrace, Greenview Cove., Wellington, Palm Beach County, Florida, 33414, United States",0.31267193,0.64352228,0.699873217,0,806,0.263540154,0.507303078,0.764423886,0.428191174,0.662429475,0.167499847,0.443418443,0.692783679,0.328879003,0.748042313,0.582213656,0.613921781,0.787979654,0.696629213,0.578947368,0.294117647,0.505233355,0.498069498,0.3,0.599190283,0.216494845,7,0.265962354,0,0,0,0,1,0,0,0,0,0,50
5049,5049,806 2019,-80.06,26.85,florida,Palm Beach,"US 1, Juno Ridge, Palm Beach County, Florida, 33408, United States",0.38630274,0.651935806,0.59671421,0,806,0.263540154,0.507303078,0.769415275,0.436157294,0.659144436,0.173507556,0.414853678,0.676977912,0.339155062,0.768357416,0.581864252,0.633000428,0.787690752,0.634028892,0.557894737,0.382352941,0.455392266,0.420849421,0.352380952,0.518218623,0.254295533,2,0.175638106,0,1,0,0,0,0,0,0,0,0,50
5050,5050,806 2019,-80.26,26.9,florida,Palm Beach,"Corporate Road South, CSX Auto Load/Unloading, Palm Beach County, Florida, United States",0.33589368,0.722479642,0.818499736,0,806,0.263540154,0.507303078,0.722609285,0.490970305,0.690662314,0.196984112,0.382379631,0.624706642,0.382159863,0.659259782,0.533441892,0.530542896,0.74765313,0.593900482,0.494736842,0.352941176,0.471964135,0.436293436,0.319047619,0.534412955,0.23024055,2,0.21350739,0,1,0,0,0,0,0,0,0,0,50
5051,5051,806 2019,-80.26,26.35,florida,Palm Beach,"Loxahatchee Road, Parkland, Broward County, Florida, 33076, United States",0.411310779,0.670615624,0.79362916,0,806,0.263540154,0.507303078,0.779452119,0.396600141,0.644790159,0.154185932,0.466976385,0.724602967,0.303251974,0.707953375,0.601298095,0.638469251,0.803759461,0.730337079,0.673684211,0.279411765,0.52673719,0.563706564,0.3,0.631578947,0.216494845,5,0.319646969,0,0,1,0,0,0,0,0,0,0,50
5052,5052,806 2019,-80.26,25.9,florida,Miami-Dade,"Northwest 42nd Avenue-37th Avenue Connector, Opa-locka, Miami-Dade County, Florida, 33014:33054, United States",0.174127398,0.631940256,0.398436344,0,806,0.263540154,0.507303078,0.900595046,0.354123005,0.702985379,0.067420326,0.384168923,0.79138523,0.230220603,0.892836655,0.725580233,0.811571483,0.906521102,0.762439807,0.957894737,0.323529412,0.604198722,0.702702703,0.3,0.663967611,0.216494845,18,0.864661753,0,0,0,0,0,0,0,0,0,1,43
5053,5053,806 2019,-80.26,26.6,florida,Palm Beach,"13334, 55th Street South, Wellington, Palm Beach County, Florida, 33449, United States",0.383480405,0.650942294,0.720549392,0,806,0.263540154,0.507303078,0.764423886,0.428191174,0.662429475,0.167499847,0.443418443,0.692783679,0.328879003,0.748042313,0.582213656,0.613921781,0.787979654,0.696629213,0.578947368,0.294117647,0.505233355,0.498069498,0.3,0.599190283,0.216494845,6,0.252703117,0,0,0,1,0,0,0,0,0,0,50
5054,5054,806 2019,-80.21,26.55,florida,Palm Beach,"Denoeu Road, Palm Beach County, Florida, 33437, United States",0.415133436,0.637834199,0.720633914,0,806,0.263540154,0.507303078,0.764423886,0.428191174,0.662429475,0.167499847,0.443418443,0.692783679,0.328879003,0.748042313,0.582213656,0.613921781,0.787979654,0.696629213,0.578947368,0.294117647,0.505233355,0.498069498,0.3,0.599190283,0.216494845,7,0.19065789,0,0,0,0,1,0,0,0,0,0,50
5055,5055,806 2019,-80.16,26.6,florida,Palm Beach,"3278, Colbright Road, Palm Beach County, Florida, 33467, United States",0.551391519,0.728140871,0.816344427,0,806,0.263540154,0.507303078,0.831852155,0.427135278,0.689453812,0.1419133,0.526251467,0.721780522,0.314455182,0.900811068,0.641529407,0.757392442,0.837024383,0.736757624,0.621052632,0.397058824,0.470417153,0.459459459,0.366666667,0.558704453,0.264604811,7,0.11301227,0,0,0,0,1,0,0,0,0,0,50
5056,5056,806 2019,-80.16,26.05,florida,Broward,"Hilton Garden Inn Ft. Lauderdale Airport-Cruise Port, South Pointe Drive, Dania Pointe, Dania Beach, Miramar, Broward County, Florida, 33004, United States",0.239827088,0.569286338,0.44372953,0,806,0.263540154,0.507303078,0.875924297,0.359677148,0.673548206,0.088556588,0.472917793,0.784377779,0.249534275,0.866591719,0.699876959,0.790753745,0.885268566,0.7929374,0.884210526,0.352941176,0.547092114,0.637065637,0.328571429,0.631578947,0.237113402,18,0.626879281,0,0,0,0,0,0,0,0,0,1,6
5057,5057,806 2019,-80.16,26.85,florida,Palm Beach,"Mirasol Way, Mirasol Country Club, Palm Beach County, Florida, 33418, United States",0.339787789,0.770503869,0.697717908,0,806,0.263540154,0.507303078,0.769415275,0.436157294,0.659144436,0.173507556,0.414853678,0.676977912,0.339155062,0.768357416,0.581864252,0.633000428,0.787690752,0.634028892,0.557894737,0.382352941,0.455392266,0.420849421,0.352380952,0.518218623,0.254295533,6,0.164070009,0,0,0,1,0,0,0,0,0,0,50
5058,5058,806 2019,-80.16,26.55,florida,Palm Beach,"8526, Heather Place, Palm Beach County, Florida, 33472, United States",0.403201029,0.743419476,0.682408875,0,806,0.263540154,0.507303078,0.831852155,0.427135278,0.689453812,0.1419133,0.526251467,0.721780522,0.314455182,0.900811068,0.641529407,0.757392442,0.837024383,0.736757624,0.621052632,0.397058824,0.470417153,0.459459459,0.366666667,0.558704453,0.264604811,7,0.125375856,0,0,0,0,1,0,0,0,0,0,50
5059,5059,806 2019,-80.16,26.95,florida,Martin,"I 95, Jupiter, Palm Beach County, Florida, 33456, United States",0.354613983,0.68902245,0.689043846,0,806,0.263540154,0.507303078,0.769415275,0.436157294,0.659144436,0.173507556,0.414853678,0.676977912,0.339155062,0.768357416,0.581864252,0.633000428,0.787690752,0.634028892,0.557894737,0.382352941,0.455392266,0.420849421,0.352380952,0.518218623,0.254295533,6,0.057795414,0,0,0,1,0,0,0,0,0,0,42
5060,5060,806 2019,-80.26,27.05,florida,Martin,"Pratt Whitney Road, Martin County, Florida, United States",0.273873745,0.506202794,0.867849974,0,806,0.263540154,0.507303078,0.719509905,0.554785666,0.743923449,0.207635724,0.446987441,0.591242567,0.422118996,0.665217421,0.525456685,0.536137929,0.741050629,0.552166934,0.442105263,0.367647059,0.446258047,0.397683398,0.357142857,0.493927126,0.257731959,14,0.210261703,0,0,0,0,0,0,0,1,0,0,42
5061,5061,806 2019,-80.16,26.15,florida,Broward,"1345, Northwest 18th Street, Middle River Vista, Fort Lauderdale, Broward County, Florida, 33311, United States",0.249651674,0.671922405,0.620464871,0,806,0.263540154,0.507303078,0.875924297,0.359677148,0.673548206,0.088556588,0.472917793,0.784377779,0.249534275,0.866591719,0.699876959,0.790753745,0.885268566,0.7929374,0.884210526,0.352941176,0.547092114,0.637065637,0.328571429,0.631578947,0.237113402,1,0.48960837,1,0,0,0,0,0,0,0,0,0,6
5062,5062,806 2019,-80.21,26.3,florida,Broward,"18A, Sawgrass Expressway, Pine Ridge Villas, Coral Springs, Parkland, Broward County, Florida, 33067, United States",0.519952842,0.583495352,0.64437401,0,806,0.263540154,0.507303078,0.83608486,0.433158316,0.713542281,0.128894482,0.579736911,0.735999232,0.309254963,0.827227559,0.651919485,0.747137202,0.845615332,0.778491172,0.810526316,0.338235294,0.524655737,0.625482625,0.347619048,0.639676113,0.250859107,2,0.322705861,0,1,0,0,0,0,0,0,0,0,6
5063,5063,806 2019,-80.26,27.3,florida,St Lucie,"Southeast Walton Road, Port Saint Lucie, Saint Lucie County, Florida, 34952, United States",0.260369404,0.596518416,0.769117802,0,806,0.263540154,0.507303078,0.721301128,0.546728286,0.728257695,0.221371843,0.476565072,0.596271704,0.421830948,0.699701842,0.519200344,0.568523496,0.735877626,0.504012841,0.421052632,0.338235294,0.447358467,0.366795367,0.352380952,0.461538462,0.254295533,2,0.014017447,0,1,0,0,0,0,0,0,0,0,59
5064,5064,806 2019,-80.11,26.8,florida,Palm Beach,"4729, Square Lake Drive, North Palm Beach, Palm Beach County, Florida, 33418, United States",0.401807724,0.680152445,0.760813524,0,806,0.263540154,0.507303078,0.809706043,0.41067857,0.660326832,0.15409268,0.440843141,0.712013576,0.310944895,0.853718104,0.619095121,0.713165737,0.818474783,0.701444623,0.610526316,0.397058824,0.455991322,0.436293436,0.366666667,0.534412955,0.264604811,2,0.163470117,0,1,0,0,0,0,0,0,0,0,50
5065,5065,806 2019,-80.06,26.55,florida,Palm Beach,"2398, 3rd Street Northeast, Hypoluxo, Boynton Beach, Palm Beach County, Florida, 33435, United States",0.355935837,0.572973969,0.640412044,0,806,0.263540154,0.507303078,0.831852155,0.427135278,0.689453812,0.1419133,0.526251467,0.721780522,0.314455182,0.900811068,0.641529407,0.757392442,0.837024383,0.736757624,0.621052632,0.397058824,0.470417153,0.459459459,0.366666667,0.558704453,0.264604811,1,0.062687928,1,0,0,0,0,0,0,0,0,0,50
5066,5066,806 2019,-80.21,26.6,florida,Palm Beach,"10225, Cypress Lakes Preserve Drive, Palm Beach County, Florida, 33449, United States",0.625343861,0.688700229,0.71076598,0,806,0.263540154,0.507303078,0.764423886,0.428191174,0.662429475,0.167499847,0.443418443,0.692783679,0.328879003,0.748042313,0.582213656,0.613921781,0.787979654,0.696629213,0.578947368,0.294117647,0.505233355,0.498069498,0.3,0.599190283,0.216494845,2,0.182765147,0,1,0,0,0,0,0,0,0,0,50
