,exlid,lookup,id,x,y,presence,gen_spe,genus_full,xy,index,year,tmax,prcp,dtw,location,PHDI_average,palmer_z_average,bioclim1,bioclim2,bioclim3,bioclim4,bioclim5,bioclim6,bioclim7,bioclim8,bioclim9,bioclim10,bioclim11,bioclim12,bioclim13,bioclim14,bioclim15,bioclim16,bioclim17,bioclim18,bioclim19,landcover,ndvi,ambam,ambma,derva,ixoaf,ixosc,rhisa,landcover_1,landcover_2,landcover_5,landcover_6,landcover_7,landcover_14,landcover_15,landcover_16,landcover_18,species,genus
1113,1783,805 2020,1792,-81.82881167,26.58123333,0,Ixodes scapularis,Ixodes,-81.82881167 26.58123333,201,0.999504955,0.836428726,0.804809309,0.098719727,805,0.473853497,0.705529473,0.72882597,0.712974506,0.895143092,0.278008993,0.804840995,0.558798743,0.503820423,0.784993016,0.637626846,0.69117816,0.719182235,0.446227929,0.863157895,0.073529412,0.9646472,0.996138996,0.085714286,0.927125506,0.089347079,7,0.708019017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,3
1114,1784,805 2020,1801,-80.30815651,26.09187388,0,Ixodes scapularis,Ixodes,-80.30815651 26.09187388,498,0.999504955,0.657082117,0.632547152,0.643215718,805,0.473853497,0.705529473,0.869490762,0.398390977,0.716555742,0.097034355,0.483413904,0.762512505,0.271027609,0.861546078,0.689797649,0.780203433,0.876934574,0.807383628,0.926315789,0.367647059,0.546685819,0.67953668,0.347619048,0.651821862,0.250859107,2,0.7720972,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,3
1115,1785,805 2020,1706,-80.3237807,25.72372863,0,Dermacentor variabilis,Dermacentor,-80.3237807 25.72372863,418,0.999504955,0.716267617,0.541930079,0.622294137,805,0.473853497,0.705529473,0.90743525,0.285700073,0.634074806,0.053697749,0.265074784,0.819798654,0.186944376,0.88797082,0.739006645,0.817983839,0.917622618,0.704654896,0.968421053,0.191176471,0.686665808,0.722007722,0.2,0.684210526,0.144329897,1,0.725905969,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2
1117,678,802 2017,1407,-82.34329167,29.643005,0,Amblyomma americanum,Amblyomma,-82.34329167 29.643005,313,0.99801982,0.570149919,0.589033013,0.159108412,802,0.475098568,0.683881064,0.297758825,0.916302484,0.678138196,0.680160571,0.713333099,0.169358249,0.846114959,0.303381713,0.435174008,0.196324931,0.290923486,0.468699839,0.578947368,0.352941176,0.510982519,0.590733591,0.328571429,0.696356275,0.512027491,1,0.694970946,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1120,681,802 2017,1074,-81.716878,29.299452,0,Ixodes affinis,Ixodes,-81.716878 29.299452,137,0.99801982,0.578652939,0.414976458,0.027615694,802,0.475098568,0.683881064,0.332780529,0.797777304,0.636010839,0.600127433,0.557541707,0.253036226,0.747034598,0.247439411,0.501711342,0.143787493,0.3465722,0.391653291,0.273684211,0.382352941,0.474981249,0.447876448,0.342857143,0.546558704,0.384879725,6,0.828441627,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
1124,685,802 2017,1254,-82.670447,30.445436,0,Amblyomma americanum,Amblyomma,-82.670447 30.445436,103,0.99801982,0.489371222,0.508958026,0.172559667,802,0.475098568,0.683881064,0.196605844,0.913420728,0.55367675,0.831605005,0.917916241,0.10231572,0.937105313,0.353836272,0.307721686,0.243708632,0.172769393,0.475120385,0.357894737,0.323529412,0.325680236,0.386100386,0.423809524,0.481781377,0.628865979,14,0.889022715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1125,686,802 2017,1360,-82.317445,29.638555,0,Amblyomma americanum,Amblyomma,-82.317445 29.638555,290,0.99801982,0.57082121,0.529817897,0.123620975,802,0.475098568,0.683881064,0.282261925,0.853981971,0.636116352,0.661042249,0.59146316,0.1910995,0.808527402,0.217959851,0.42974568,0.116102171,0.290160733,0.412520064,0.463157895,0.367647059,0.489851091,0.505791506,0.328571429,0.607287449,0.474226804,1,0.734527205,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1128,689,802 2017,1548,-82.670447,30.445436,0,Amblyomma maculatum,Amblyomma,-82.670447 30.445436,103,0.99801982,0.489371222,0.479574767,0.172559667,802,0.475098568,0.683881064,0.196605844,0.913420728,0.55367675,0.831605005,0.917916241,0.10231572,0.937105313,0.353836272,0.307721686,0.243708632,0.172769393,0.475120385,0.357894737,0.323529412,0.325680236,0.386100386,0.423809524,0.481781377,0.628865979,14,0.889022715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
1129,690,802 2017,1176,-81.28735618,29.04953037,0,Amblyomma americanum,Amblyomma,-81.28735618 29.04953037,330,0.99801982,0.54419333,0.593519007,0.085387879,802,0.475098568,0.683881064,0.391000279,0.715957685,0.607251523,0.524624718,0.428969914,0.310050716,0.676262631,0.266916662,0.260499334,0.162079283,0.411662946,0.428571429,0.368421053,0.397058824,0.500263815,0.474903475,0.361904762,0.574898785,0.323024055,2,0.743518225,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1130,691,802 2017,1647,-82.34329167,29.643005,0,Amblyomma maculatum,Amblyomma,-82.34329167 29.643005,313,0.99801982,0.570149919,0.623575164,0.159108412,802,0.475098568,0.683881064,0.297758825,0.916302484,0.678138196,0.680160571,0.713333099,0.169358249,0.846114959,0.303381713,0.435174008,0.196324931,0.290923486,0.468699839,0.578947368,0.352941176,0.510982519,0.590733591,0.328571429,0.696356275,0.512027491,1,0.694970946,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
1131,692,802 2017,1701,-81.28735618,29.04953037,0,Dermacentor variabilis,Dermacentor,-81.28735618 29.04953037,330,0.99801982,0.54419333,0.707911846,0.085387879,802,0.475098568,0.683881064,0.391000279,0.715957685,0.607251523,0.524624718,0.428969914,0.310050716,0.676262631,0.266916662,0.260499334,0.162079283,0.411662946,0.428571429,0.368421053,0.397058824,0.500263815,0.474903475,0.361904762,0.574898785,0.323024055,2,0.743518225,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2
1132,693,802 2017,1600,-82.317445,29.638555,0,Amblyomma maculatum,Amblyomma,-82.317445 29.638555,290,0.99801982,0.57082121,0.675164092,0.123620975,802,0.475098568,0.683881064,0.282261925,0.853981971,0.636116352,0.661042249,0.59146316,0.1910995,0.808527402,0.217959851,0.42974568,0.116102171,0.290160733,0.412520064,0.463157895,0.367647059,0.489851091,0.505791506,0.328571429,0.607287449,0.474226804,1,0.734527205,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
1140,1010,803 2009,1508,-80.78602,28.40254667,0,Amblyomma americanum,Amblyomma,-80.78602 28.40254667,321,0.99405946,0.500111879,0.388957695,0.126754151,803,0.478003735,0.457485655,0.553646341,0.596042284,0.585150937,0.401360053,0.516678755,0.454932104,0.556730353,0.516638846,0.43643883,0.396602417,0.556707963,0.282504013,0.284210526,0.161764706,0.524015279,0.297297297,0.285714286,0.388663968,0.223367698,6,0.776819863,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1141,1816,806 2004,1306,-80.2733,26.01167222,0,Amblyomma americanum,Amblyomma,-80.2733 26.01167222,595,0.991584236,0.688297154,0.560771253,0.723173051,806,0.479352563,0.43114241,0.869490762,0.398390977,0.716555742,0.097034355,0.483413904,0.762512505,0.271027609,0.861546078,0.689797649,0.780203433,0.876934574,0.807383628,0.926315789,0.367647059,0.546685819,0.67953668,0.347619048,0.651821862,0.250859107,2,0.573808769,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1142,1817,806 2004,1693,-80.2733,26.01167222,0,Dermacentor variabilis,Dermacentor,-80.2733 26.01167222,595,0.991584236,0.688297154,0.64062194,0.723173051,806,0.479352563,0.43114241,0.869490762,0.398390977,0.716555742,0.097034355,0.483413904,0.762512505,0.271027609,0.861546078,0.689797649,0.780203433,0.876934574,0.807383628,0.926315789,0.367647059,0.546685819,0.67953668,0.347619048,0.651821862,0.250859107,2,0.573808769,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2
1143,1818,806 2004,1810,-80.1355648,25.79564098,0,Ixodes scapularis,Ixodes,-80.1355648 25.79564098,192,0.991584236,0.515999103,0.547313272,0.763035003,806,0.479352563,0.43114241,0.857062681,0.098320521,0.35476966,0.05766669,0,0.880000496,0.093397619,0.767058933,0.708885255,0.702879163,0.892717,0.674157303,0.884210526,0.132352941,0.699547919,0.675675676,0.152380952,0.67611336,0.109965636,1,0.47274168,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,3
1144,4,801 1990,1229,-84.10188773,30.19581339,0,Amblyomma americanum,Amblyomma,-84.10188773 30.19581339,390,0.984653606,0.559185497,0.525780502,0.380417321,801,0.483087778,0.212571727,0.154367532,0.838496528,0.478414015,0.898929336,0.636275333,0.085813747,0.911188608,0.336890184,0.266923938,0.227793948,0.121147501,0.74317817,0.526315789,0.602941176,0.242669391,0.50965251,0.680952381,0.611336032,0.76975945,14,0.870586371,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1145,5,801 1990,1729,-84.10188773,30.19581339,0,Dermacentor variabilis,Dermacentor,-84.10188773 30.19581339,390,0.984653606,0.559185497,0.601414356,0.380417321,801,0.483087778,0.212571727,0.154367532,0.838496528,0.478414015,0.898929336,0.636275333,0.085813747,0.911188608,0.336890184,0.266923938,0.227793948,0.121147501,0.74317817,0.526315789,0.602941176,0.242669391,0.50965251,0.680952381,0.611336032,0.76975945,14,0.870586371,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2
1161,169,801 2016,1372,-84.49647833,30.44835,0,Amblyomma americanum,Amblyomma,-84.49647833 30.44835,208,0.997524775,0.454464085,0.580061026,0.048424647,801,0.487341772,0.446791862,0.138097255,0.842756461,0.463161429,0.924222501,0.661507542,0.070596522,0.928755739,0.354890076,0.248153014,0.244698297,0.104219854,0.802568218,0.515789474,0.705882353,0.196607175,0.474903475,0.723809524,0.574898785,0.797250859,14,0.991579503,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1162,170,801 2016,1305,-84.29012418,30.4988069,0,Amblyomma americanum,Amblyomma,-84.29012418 30.4988069,545,0.997524775,0.355113,0.519500111,0.051345051,801,0.487341772,0.446791862,0.163447059,0.875134362,0.492029158,0.92295366,0.766730676,0.071764505,0.943001709,0.423363988,0.264645527,0.309004625,0.118073968,0.776886035,0.484210526,0.647058824,0.194369896,0.455598456,0.714285714,0.55465587,0.800687285,1,0.941003698,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1163,171,801 2016,1773,-84.29012418,30.4988069,0,Ixodes scapularis,Ixodes,-84.29012418 30.4988069,545,0.997524775,0.355113,0.699388458,0.051345051,801,0.487341772,0.446791862,0.163447059,0.875134362,0.492029158,0.92295366,0.766730676,0.071764505,0.943001709,0.423363988,0.264645527,0.309004625,0.118073968,0.776886035,0.484210526,0.647058824,0.194369896,0.455598456,0.714285714,0.55465587,0.800687285,1,0.941003698,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,3
1164,172,801 2016,1842,-87.33182089,30.43071469,0,Ixodes scapularis,Ixodes,-87.33182089 30.43071469,169,0.997524775,0.288207654,0.687724874,0.481625862,801,0.487341772,0.446791862,0.20055441,0.561181035,0.189253573,0.944753998,0.456553761,0.172138143,0.806209296,0.616674901,0.282516656,0.490549893,0.137258106,0.929373997,0.484210526,0.955882353,0.105149147,0.482625483,0.957142857,0.582995951,0.817869416,14,0.819154781,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,3
1171,179,801 2016,1019,-84.159544,30.590273,0,Dermacentor variabilis,Dermacentor,-84.159544 30.590273,82,0.997524775,0.349518909,0.556285259,0.084784147,801,0.487341772,0.446791862,0.10928577,0.89501011,0.508796815,0.915031547,0.654179437,0.043599317,0.952341435,0.242721868,0.221989181,0.139357077,0.087711769,0.640449438,0.284210526,0.514705882,0.15482165,0.277992278,0.652380952,0.368421053,0.810996564,14,0.93715795,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2
1172,180,801 2016,1215,-87.33182089,30.43071469,0,Amblyomma americanum,Amblyomma,-87.33182089 30.43071469,169,0.997524775,0.288207654,0.398826881,0.481625862,801,0.487341772,0.446791862,0.20055441,0.561181035,0.189253573,0.944753998,0.456553761,0.172138143,0.806209296,0.616674901,0.282516656,0.490549893,0.137258106,0.929373997,0.484210526,0.955882353,0.105149147,0.482625483,0.957142857,0.582995951,0.817869416,14,0.819154781,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1174,182,801 2016,983,-84.159544,30.590273,0,Amblyomma maculatum,Amblyomma,-84.159544 30.590273,46,0.997524775,0.349518909,0.42080825,0.084784147,801,0.487341772,0.446791862,0.10928577,0.89501011,0.508796815,0.915031547,0.654179437,0.043599317,0.952341435,0.242721868,0.221989181,0.139357077,0.087711769,0.640449438,0.284210526,0.514705882,0.15482165,0.277992278,0.652380952,0.368421053,0.810996564,14,0.93715795,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
1175,1341,804 2019,1673,-82.62052,27.447151,0,Dermacentor variabilis,Dermacentor,-82.62052 27.447151,71,0.99900991,0.735735059,0.616846174,0.166177807,804,0.488068064,0.536254565,0.666299469,0.618400609,0.671195016,0.400853339,0.706179129,0.514700042,0.52973085,0.851449232,0.517158387,0.711034958,0.626148123,0.359550562,0.726315789,0.058823529,0.794007322,0.694980695,0.238095238,0.805668016,0.250859107,2,0.734823032,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2
1176,1342,804 2019,1447,-82.59214,27.48887,0,Amblyomma americanum,Amblyomma,-82.59214 27.48887,50,0.99900991,0.731259785,0.567051644,0.105370338,804,0.488068064,0.536254565,0.666299469,0.618400609,0.671195016,0.400853339,0.706179129,0.514700042,0.52973085,0.851449232,0.517158387,0.711034958,0.626148123,0.359550562,0.726315789,0.058823529,0.794007322,0.694980695,0.238095238,0.805668016,0.250859107,1,0.679144216,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1179,1345,804 2019,1723,-82.43865,27.43889,0,Dermacentor variabilis,Dermacentor,-82.43865 27.43889,69,0.99900991,0.762586703,0.493481348,0.151456257,804,0.488068064,0.536254565,0.634600754,0.722186996,0.761313305,0.402945761,0.782644189,0.464191757,0.586979062,0.754763656,0.494138454,0.631377103,0.608376726,0.407704655,0.757894737,0.073529412,0.813236234,0.764478764,0.233333333,0.866396761,0.250859107,6,0.793534073,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2
1180,1346,804 2019,1760,-82.43865,27.43889,0,Ixodes scapularis,Ixodes,-82.43865 27.43889,69,0.99900991,0.762586703,0.680547284,0.151456257,804,0.488068064,0.536254565,0.634600754,0.722186996,0.761313305,0.402945761,0.782644189,0.464191757,0.586979062,0.754763656,0.494138454,0.631377103,0.608376726,0.407704655,0.757894737,0.073529412,0.813236234,0.764478764,0.233333333,0.866396761,0.250859107,6,0.793534073,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1181,1347,804 2019,1106,-81.5,27.5,0,Ixodes scapularis,Ixodes,-81.5 27.5,169,0.99900991,0.832624741,0.47778037,0.050540624,804,0.488068064,0.536254565,0.600617172,0.856721314,0.911851647,0.358548331,0.912784811,0.431621587,0.635658468,0.551586682,0.490804018,0.46047441,0.606218253,0.218298555,0.515789474,0.102941176,0.789136538,0.540540541,0.080952381,0.469635628,0.120274914,1,0.714432118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,3
1183,1349,804 2019,1658,-82.548857,27.439383,0,Amblyomma maculatum,Amblyomma,-82.548857 27.439383,36,0.99900991,0.748042062,0.455350401,0.106932883,804,0.488068064,0.536254565,0.666299469,0.618400609,0.671195016,0.400853339,0.706179129,0.514700042,0.52973085,0.851449232,0.517158387,0.711034958,0.626148123,0.359550562,0.726315789,0.058823529,0.794007322,0.694980695,0.238095238,0.805668016,0.250859107,1,0.680010565,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
1185,1351,804 2019,948,-81,27.6,0,Amblyomma americanum,Amblyomma,-81 27.6,11,0.99900991,0.746699481,0.662603309,0.04432706,804,0.488068064,0.536254565,0.587174183,0.821674007,0.885150919,0.341447607,0.721185215,0.422177539,0.616399895,0.484287053,0.497685065,0.409382734,0.608227997,0.272873194,0.347368421,0.147058824,0.697913949,0.478764479,0.119047619,0.493927126,0.134020619,6,0.781267829,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1186,1352,804 2019,1640,-82.62052,27.447151,0,Amblyomma maculatum,Amblyomma,-82.62052 27.447151,71,0.99900991,0.735735059,0.631649953,0.166177807,804,0.488068064,0.536254565,0.666299469,0.618400609,0.671195016,0.400853339,0.706179129,0.514700042,0.52973085,0.851449232,0.517158387,0.711034958,0.626148123,0.359550562,0.726315789,0.058823529,0.794007322,0.694980695,0.238095238,0.805668016,0.250859107,2,0.734823032,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
1192,1358,804 2019,1098,-80.6,27.8,0,Ixodes scapularis,Ixodes,-80.6 27.8,161,0.99900991,0.642649358,0.526229101,0.0852648,804,0.488068064,0.536254565,0.606599669,0.657221276,0.738858833,0.315860116,0.533774481,0.484598166,0.532129047,0.528545782,0.524388416,0.407784651,0.627024081,0.304975923,0.294736842,0.205882353,0.517221915,0.285714286,0.271428571,0.376518219,0.206185567,6,0.860063391,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1194,1360,804 2019,941,-80.6,27.8,0,Amblyomma americanum,Amblyomma,-80.6 27.8,4,0.99900991,0.642649358,0.274116257,0.0852648,804,0.488068064,0.536254565,0.606599669,0.657221276,0.738858833,0.315860116,0.533774481,0.484598166,0.532129047,0.528545782,0.524388416,0.407784651,0.627024081,0.304975923,0.294736842,0.205882353,0.517221915,0.285714286,0.271428571,0.376518219,0.206185567,6,0.860063391,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1195,1361,804 2019,1063,-81,27.6,0,Dermacentor variabilis,Dermacentor,-81 27.6,126,0.99900991,0.746699481,0.544621676,0.04432706,804,0.488068064,0.536254565,0.587174183,0.821674007,0.885150919,0.341447607,0.721185215,0.422177539,0.616399895,0.484287053,0.497685065,0.409382734,0.608227997,0.272873194,0.347368421,0.147058824,0.697913949,0.478764479,0.119047619,0.493927126,0.134020619,6,0.781267829,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2
1196,1362,804 2019,1108,-81,27.6,0,Ixodes scapularis,Ixodes,-81 27.6,171,0.99900991,0.746699481,0.421256849,0.04432706,804,0.488068064,0.536254565,0.587174183,0.821674007,0.885150919,0.341447607,0.721185215,0.422177539,0.616399895,0.484287053,0.497685065,0.409382734,0.608227997,0.272873194,0.347368421,0.147058824,0.697913949,0.478764479,0.119047619,0.493927126,0.134020619,6,0.781267829,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1198,356,802 1986,1172,-80.926445,28.99316167,0,Amblyomma americanum,Amblyomma,-80.926445 28.99316167,571,0.982673426,0.486909822,0.494827146,0.245764,802,0.492322059,0.508607199,0.438017831,0.579139994,0.509722499,0.462324238,0.24673055,0.380624531,0.58529936,0.292722283,0.326945887,0.186314276,0.463676907,0.361155698,0.252631579,0.323529412,0.502230561,0.413127413,0.323809524,0.510121457,0.261168385,14,0.850607501,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1199,357,802 1986,1653,-80.926445,28.99316167,0,Amblyomma maculatum,Amblyomma,-80.926445 28.99316167,571,0.982673426,0.486909822,0.525331903,0.245764,802,0.492322059,0.508607199,0.438017831,0.579139994,0.509722499,0.462324238,0.24673055,0.380624531,0.58529936,0.292722283,0.326945887,0.186314276,0.463676907,0.361155698,0.252631579,0.323529412,0.502230561,0.413127413,0.323809524,0.510121457,0.261168385,14,0.850607501,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
1200,968,803 1998,1377,-81.48706933,28.71089834,0,Amblyomma americanum,Amblyomma,-81.48706933 28.71089834,222,0.988613966,0.597672854,0.462976591,0.062086629,803,0.492737082,0.257172666,0.472037848,0.757531173,0.666936794,0.507153386,0.714066391,0.348560954,0.682585752,0.498459153,0.324227922,0.379529209,0.468890496,0.311396469,0.294736842,0.25,0.584478868,0.444015444,0.223809524,0.542510121,0.254295533,5,0.913866878,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1207,1030,803 2015,1584,-82.57354557,28.89407509,0,Amblyomma maculatum,Amblyomma,-82.57354557 28.89407509,409,0.99702973,0.643320649,0.489443953,0.178015124,803,0.49304835,0.358633281,0.406220386,0.848306959,0.706358888,0.602008924,0.757126014,0.277356651,0.75387093,0.472074266,0.55702235,0.354750208,0.389383892,0.500802568,0.621052632,0.382352941,0.552083986,0.640926641,0.352380952,0.748987854,0.436426117,6,0.806677232,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
1208,1031,803 2015,1819,-82.57354557,28.89407509,0,Ixodes scapularis,Ixodes,-82.57354557 28.89407509,409,0.99702973,0.643320649,0.665743505,0.178015124,803,0.49304835,0.358633281,0.406220386,0.848306959,0.706358888,0.602008924,0.757126014,0.277356651,0.75387093,0.472074266,0.55702235,0.354750208,0.389383892,0.500802568,0.621052632,0.382352941,0.552083986,0.640926641,0.352380952,0.748987854,0.436426117,6,0.806677232,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1213,1561,805 2004,1800,-80.92914132,25.75551115,0,Ixodes scapularis,Ixodes,-80.92914132 25.75551115,614,0.991584236,0.817856337,0.659463114,0.298709735,805,0.496576053,0.472352634,0.825248195,0.59064072,0.899958429,0.140816563,0.658157413,0.669707522,0.381200166,0.806899483,0.639305676,0.756644754,0.83518571,0.404494382,0.936842105,0.044117647,0.903443972,0.764478764,0.033333333,0.659919028,0.024054983,2,0.829973587,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,3
1215,1859,806 2018,1762,-80.27974374,25.65132821,0,Ixodes scapularis,Ixodes,-80.27974374 25.65132821,645,0.998514865,0.761467884,0.680547284,0.522232359,806,0.498754928,0.362545644,0.873049407,0.290986845,0.642224856,0.047981537,0.211271422,0.808826809,0.189133569,0.758995542,0.718484899,0.711566782,0.900654385,0.645264848,0.957894737,0.014705882,0.797128297,0.745173745,0.057142857,0.728744939,0.041237113,1,0.674653988,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,3
1216,1860,806 2018,1785,-80.24353667,26.34562333,0,Ixodes scapularis,Ixodes,-80.24353667 26.34562333,310,0.998514865,0.728350857,0.536546887,0.305788813,806,0.498754928,0.362545644,0.779452118,0.396600141,0.644790159,0.154185932,0.466976384,0.724602967,0.303251974,0.707953374,0.601298095,0.638469249,0.803759461,0.730337079,0.673684211,0.279411765,0.52673719,0.563706564,0.3,0.631578947,0.216494845,14,0.592646593,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,3
1217,1861,806 2018,1635,-80.27974374,25.65132821,0,Amblyomma maculatum,Amblyomma,-80.27974374 25.65132821,645,0.998514865,0.761467884,0.596659202,0.522232359,806,0.498754928,0.362545644,0.873049407,0.290986845,0.642224856,0.047981537,0.211271422,0.808826809,0.189133569,0.758995542,0.718484899,0.711566782,0.900654385,0.645264848,0.957894737,0.014705882,0.797128297,0.745173745,0.057142857,0.728744939,0.041237113,1,0.674653988,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
1218,531,802 2009,1568,-82.69606745,29.78748851,0,Amblyomma maculatum,Amblyomma,-82.69606745 29.78748851,301,0.99405946,0.345043635,0.371910919,0.137230077,802,0.49896244,0.618414189,0.271498719,0.97023107,0.67789218,0.748021443,0.837925316,0.125491935,0.904301828,0.371491386,0.399975383,0.260289189,0.248457517,0.560192616,0.736842105,0.264705882,0.533206,0.706563707,0.371428571,0.817813765,0.570446735,6,0.706349709,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
